Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for canceling by Customer,Ride distance,Driver Rating,Customer Rating
5/2/2024,2:50,CNR4517649983,Incomplete,CUST1907,Auto,Sion,Byculla,,,0,,,,
5/3/2024,2:54,CNR7809326293,Success,CUST4154,Bike,Ghatkopar,Fort,7.1,19.48,0,,27.38,3.1,3.9
5/19/2024,16:05,CNR1992086250,Success,CUST1768,eBike,Fort,Parel,6.14,20.45,0,,29.17,4.9,3.5
5/16/2024,20:48,CNR8961556981,Success,CUST7151,Prime SUV,Sandhurst Road,Versova,14.45,14.17,0,,7.04,4.4,3.6
5/2/2024,21:43,CNR8957274732,Success,CUST8832,Prime Plus,Vile Parle,Antop Hill,13.43,8.25,0,,2.87,3.5,4.2
5/30/2024,2:03,CNR5831275281,Success,CUST8638,eBike,Grant Road,Vikhroli,8.13,17.55,0,,25.61,3.5,4.6
5/31/2024,11:20,CNR8407269537,Success,CUST2150,Bike,Malad,Goregaon,10.8,13.61,0,,4.33,4.4,3.4
5/24/2024,16:35,CNR1600046145,Success,CUST7728,Prime Plus,Girgaon,Juhu,6.66,18.07,0,,7.79,3.4,3
5/17/2024,12:52,CNR2234489517,Success,CUST8875,Mini,Goregaon,Vikhroli,7.57,9.68,0,,2.56,3.9,4.6
5/19/2024,22:14,CNR4558251468,Cancelled by Driver,CUST3548,Prime Plus,Dahisar,Ghatkopar,,,0,,,,
5/24/2024,22:40,CNR6320329899,Cancelled by Driver,CUST9302,Prime Plus,Sion,Vikhroli,,,0,,,,
5/19/2024,2:26,CNR8935453301,Success,CUST8119,Prime Sedan,Andheri,Grant Road,14.56,11.83,0,,29.72,3.5,3.9
5/5/2024,18:42,CNR9880788944,Success,CUST4737,eBike,Santacruz,Thane,6.62,21.85,0,,22.65,5,4.2
5/5/2024,17:09,CNR1436793686,Success,CUST7234,Bike,Grant Road,Kalbadevi,3.17,24.93,0,,16.99,4.4,3.8
5/18/2024,19:54,CNR4693997543,Success,CUST4055,Prime Sedan,Santacruz,Versova,14.25,8.33,0,,9.48,3.3,4.6
5/13/2024,8:16,CNR7529364553,Success,CUST5068,Prime SUV,Fort,Vikhroli,3.06,10.97,0,,15.91,3.8,3.1
5/13/2024,22:46,CNR7623391799,Success,CUST9311,Auto,Kurla,Goregaon,14.39,10.59,0,,22.21,4.2,3.5
5/10/2024,7:14,CNR5493962474,Success,CUST5218,Auto,Tardeo,Dongri,8.38,13.38,0,,9.45,4.6,4
5/16/2024,10:35,CNR7441085761,Cancelled by Customer,CUST2395,Prime SUV,Thane,Sion,,,1,AC is Not working,,,
5/19/2024,21:50,CNR3981789282,Success,CUST7367,eBike,Powai,Kamathipura,8.94,11.36,0,,16.27,4.6,4.5
5/17/2024,19:03,CNR1652594754,Success,CUST5365,Mini,Grant Road,Kalbadevi,11.03,23.83,0,,19.14,3.3,4.4
5/5/2024,13:11,CNR9446593289,Success,CUST7476,eBike,Bandra,Chembur,13.34,15.33,0,,12.17,3.1,3.8
5/5/2024,10:32,CNR2275419402,Incomplete,CUST9768,Prime SUV,Andheri,Santacruz,,,0,,,,
5/19/2024,11:42,CNR7398237989,Success,CUST4725,eBike,Kalbadevi,Sandhurst Road,8.17,23.62,0,,12.45,3.9,4.2
5/6/2024,11:31,CNR2487161259,Success,CUST3392,Prime Sedan,Elphinstone,Jogeshwari,4.19,5.37,0,,18.68,4.8,3.2
5/9/2024,2:04,CNR5571522838,Success,CUST4548,Mini,Kalbadevi,Andheri,6.81,21.17,0,,8.81,4.8,3.1
5/7/2024,16:27,CNR6820309284,Success,CUST8586,Prime SUV,Byculla,Kandivali,9.29,18.18,0,,11.66,4.6,3.3
5/4/2024,11:35,CNR4651419341,Success,CUST4363,Prime Plus,Bandra,Andheri,7.14,22.07,0,,22.89,4,4.1
5/17/2024,11:25,CNR5107022434,Success,CUST1525,eBike,Kings Circle,Chunabhatti,12.93,20.74,0,,20.04,3.9,4.9
5/5/2024,5:40,CNR3002904954,Incomplete,CUST3806,Prime SUV,Kurla,Borivali,,,0,,,,
5/28/2024,21:45,CNR1870687760,Cancelled by Customer,CUST3814,eBike,Jogeshwari,Colaba,,,1,Change of plans,,,
5/31/2024,9:34,CNR2498667456,Success,CUST4012,Auto,Kamathipura,Malad,10.03,16.51,0,,12.43,3.6,3.8
5/1/2024,19:28,CNR4629048975,Success,CUST5832,Prime Plus,Nariman Point,Kamathipura,7.57,10.27,0,,23.07,4.1,3.1
5/9/2024,21:04,CNR4077215032,Success,CUST9029,Bike,Chunabhatti,Byculla,13.5,20.1,0,,10.37,4.9,3.2
5/24/2024,6:40,CNR6993884300,Success,CUST2084,Prime Plus,Versova,Elphinstone,5.19,5.18,0,,13.58,3.7,4.1
5/23/2024,11:21,CNR9982384692,Cancelled by Driver,CUST1319,Auto,Charni Road,Juhu,,,0,,,,
5/2/2024,3:39,CNR1553612485,Cancelled by Driver,CUST8033,Prime Plus,Chembur,Chunabhatti,,,0,,,,
5/2/2024,6:26,CNR2940452505,Success,CUST3113,Prime Plus,Sion,Borivali,7.59,7.96,0,,2.38,4.3,3.1
5/5/2024,20:33,CNR1991767171,Cancelled by Driver,CUST4119,eBike,Lower Parel,Antop Hill,,,0,,,,
5/5/2024,20:17,CNR7257323423,Success,CUST4353,Bike,Kurla,Byculla,4.58,15.79,0,,6.31,3.9,4.6
5/24/2024,4:54,CNR3603371504,Success,CUST7808,eBike,Churchgate,Colaba,3.93,19.48,0,,6.42,4.5,4
5/4/2024,13:39,CNR7692210981,Success,CUST6006,Auto,Grant Road,Chembur,13.07,19.17,0,,1.95,3.6,4.7
5/26/2024,8:23,CNR2085428285,Success,CUST1309,Mini,Kandivali,Byculla,9.09,19.56,0,,19.03,4.5,4.5
5/12/2024,18:29,CNR1018400455,Cancelled by Driver,CUST9955,Prime Sedan,Matunga,Fort,,,0,,,,
5/11/2024,0:06,CNR3817018257,Cancelled by Driver,CUST9024,Mini,Wadala,Mulund,,,0,,,,
5/18/2024,13:53,CNR3977691259,Cancelled by Customer,CUST9449,Auto,Seepz,Malad,,,1,Change of plans,,,
5/4/2024,11:00,CNR9667924437,Success,CUST7683,Bike,Sandhurst Road,Dongri,8.13,19.33,0,,26.41,3.5,3.7
5/13/2024,23:46,CNR4319306795,Success,CUST3001,Prime Sedan,Powai,Dongri,9.52,8.58,0,,20.25,5,4.6
5/11/2024,5:44,CNR1698553625,Cancelled by Driver,CUST1786,Prime Sedan,Kings Circle,Parel,,,0,,,,
5/6/2024,14:41,CNR2306360124,Success,CUST6731,Prime Sedan,Fort,Dadar,13.39,15.52,0,,26.79,3.7,3.1
5/30/2024,22:19,CNR2737708959,Success,CUST6568,eBike,Antop Hill,Vile Parle,5.51,19.3,0,,28.76,4.4,4.8
5/19/2024,1:49,CNR1457443785,Success,CUST2897,Prime Sedan,Powai,Sion,12.03,21.86,0,,21.62,4,4.3
5/11/2024,21:27,CNR4585541728,Cancelled by Driver,CUST8585,Mini,Dongri,Nariman Point,,,0,,,,
5/18/2024,5:25,CNR1173417196,Success,CUST2350,Mini,Lower Parel,Nariman Point,12.52,24.01,0,,14.49,4.4,4.5
5/18/2024,7:01,CNR9434632625,Cancelled by Customer,CUST9743,Prime SUV,Kings Circle,Andheri,,,1,Wrong Address,,,
5/15/2024,17:27,CNR8917319762,Success,CUST3150,Prime Plus,Tardeo,Colaba,13.46,13.98,0,,2.77,4.7,4.3
5/12/2024,22:21,CNR8594220618,Cancelled by Driver,CUST6971,Bike,Santacruz,Borivali,,,0,,,,
5/11/2024,11:36,CNR7042010390,Success,CUST6262,Mini,Khar,Tardeo,2.4,23.69,0,,5.28,4.6,4.6
5/19/2024,2:06,CNR3923238187,Cancelled by Driver,CUST8359,Bike,Parel,Colaba,,,0,,,,
5/1/2024,9:48,CNR6718140237,Success,CUST7744,Prime Plus,Jogeshwari,Ghatkopar,10.68,22.78,0,,13.34,3.8,3.9
5/11/2024,21:06,CNR2670976881,Success,CUST6843,Bike,Sandhurst Road,Kalbadevi,13.6,22.38,0,,29.94,4.2,4.5
5/29/2024,1:51,CNR4249197072,Success,CUST6711,eBike,Powai,Santacruz,10.68,17.99,0,,27.14,4.7,4.9
5/4/2024,6:12,CNR8631522247,Cancelled by Driver,CUST1995,Auto,Kings Circle,Vile Parle,,,0,,,,
5/9/2024,13:43,CNR4214067225,Cancelled by Driver,CUST3128,eBike,Kings Circle,Vikhroli,,,0,,,,
5/18/2024,16:37,CNR1976165691,Success,CUST9123,Prime Sedan,CST,Kandivali,13,17.15,0,,12.03,3.1,4.4
5/23/2024,23:15,CNR5838906966,Success,CUST2722,eBike,Thane,Chunabhatti,8.08,18.63,0,,27.44,4.7,3.9
5/12/2024,1:58,CNR4646282906,Success,CUST4461,Bike,Antop Hill,Khar,5.12,12.45,0,,4.22,4.9,4.1
5/23/2024,16:43,CNR4559365646,Success,CUST9410,Prime Sedan,Elphinstone,Worli,6.59,15.94,0,,16.45,3.1,4.9
5/30/2024,17:55,CNR3800151742,Success,CUST9947,Prime SUV,Ghatkopar,Grant Road,2.21,6.53,0,,17.83,3.3,3.1
5/30/2024,14:25,CNR3992203182,Success,CUST1838,eBike,Sandhurst Road,Andheri,10.1,7.24,0,,10.09,3.8,3.3
5/20/2024,15:15,CNR8833430046,Success,CUST5533,Prime Sedan,Kalbadevi,Antop Hill,3.11,5.93,0,,16.08,3.5,3.2
5/28/2024,21:16,CNR6625148134,Success,CUST2807,Prime SUV,Borivali,Jogeshwari,13.9,19.48,0,,24.65,4.7,4.9
5/12/2024,5:47,CNR2829841740,Cancelled by Driver,CUST7317,eBike,Thane,Matunga,,,0,,,,
5/20/2024,9:49,CNR3439735006,Success,CUST7406,Auto,Elphinstone,Ghatkopar,6.75,8.63,0,,20.91,5,3.9
5/8/2024,18:41,CNR5527712344,Cancelled by Driver,CUST8031,Prime Sedan,Kings Circle,Sion,,,0,,,,
5/14/2024,7:59,CNR8180889345,Success,CUST6404,Mini,Trombay,Parel,7.62,13.21,0,,15.63,3.7,4.5
5/3/2024,15:33,CNR4538242462,Incomplete,CUST6023,eBike,Borivali,Khar,,,0,,,,
5/26/2024,22:13,CNR3877301545,Incomplete,CUST8634,Mini,CST,Kandivali,,,0,,,,
5/27/2024,21:40,CNR4693159445,Success,CUST6182,eBike,Bandra,Worli,13.65,11.83,0,,9.97,4.5,3.6
5/19/2024,15:32,CNR3296095879,Success,CUST7355,Bike,Powai,Mulund,6.86,19.43,0,,10.48,4.3,4.3
5/6/2024,22:45,CNR7446957805,Cancelled by Driver,CUST5628,Auto,Grant Road,Vile Parle,,,0,,,,
5/12/2024,18:38,CNR2460579054,Incomplete,CUST6456,eBike,Borivali,Elphinstone,,,0,,,,
5/6/2024,2:48,CNR8735934925,Success,CUST6161,Prime Plus,Powai,Kalbadevi,4.16,11.38,0,,13.53,4.4,3
5/8/2024,22:42,CNR8348410724,Success,CUST2947,Prime Sedan,Versova,Jogeshwari,12.14,18.42,0,,22.22,4.6,4.6
5/5/2024,19:44,CNR1230339523,Cancelled by Customer,CUST3288,Prime Plus,Grant Road,Lower Parel,,,1,Change of plans,,,
5/16/2024,9:27,CNR9733299865,Success,CUST4981,eBike,Bhandup,Sion,14.79,16.38,0,,6.88,3.6,4.4
5/12/2024,22:28,CNR5217474659,Incomplete,CUST1602,Auto,Dahisar,Kurla,,,0,,,,
5/15/2024,2:12,CNR6622834251,Success,CUST6905,Bike,Lower Parel,Kamathipura,3.07,22.63,0,,27.54,3.6,3.8
5/25/2024,3:49,CNR1687699169,Cancelled by Customer,CUST5084,eBike,Tardeo,Juhu,,,1,Driver asked to cancel,,,
5/16/2024,23:48,CNR4374536615,Success,CUST7856,Prime Sedan,Bandra,Jogeshwari,13.4,7.15,0,,2.1,3.4,3.6
5/23/2024,3:57,CNR1660657794,Success,CUST3448,Bike,Worli,Grant Road,2.85,20.11,0,,5.76,4.8,3.7
5/20/2024,20:01,CNR6861246275,Cancelled by Customer,CUST5850,Prime Sedan,Dahisar,Parel,,,1,AC is Not working,,,
5/8/2024,0:59,CNR6397356123,Success,CUST7057,Prime Sedan,Thane,Seepz,5.12,16.49,0,,17.26,4.5,4.5
5/11/2024,4:26,CNR6724462515,Cancelled by Customer,CUST1108,Mini,Khar,Nariman Point,,,1,Wrong Address,,,
5/25/2024,9:59,CNR4408423851,Success,CUST4802,eBike,Malad,Khar,13.58,17.45,0,,29.72,4.6,3.1
5/13/2024,6:36,CNR5560037324,Success,CUST7734,Auto,Bandra,Mazgaon,9.43,19.43,0,,16.96,4.6,3.6
5/5/2024,23:52,CNR6343783152,Success,CUST7177,eBike,Trombay,Mulund,2.7,16.47,0,,20.97,3.7,4.2
5/30/2024,13:56,CNR1074612223,Success,CUST4010,Prime Plus,Dadar,Sandhurst Road,3.29,19.04,0,,11.67,4.3,4.7
5/14/2024,10:43,CNR5395313952,Cancelled by Driver,CUST2706,Mini,Tardeo,Borivali,,,0,,,,
5/13/2024,14:01,CNR1463059034,Success,CUST1633,Auto,Chembur,Seepz,8.32,19.68,0,,23.45,4.6,3.5
5/26/2024,8:19,CNR3626808037,Success,CUST8489,Mini,Tardeo,Kamathipura,9.67,19.82,0,,10.26,3.2,4.4
5/28/2024,3:24,CNR9907271295,Success,CUST4172,eBike,Grant Road,Girgaon,4.16,7.95,0,,10.13,4.2,3.7
5/22/2024,7:37,CNR9901612246,Success,CUST3581,Bike,CST,Worli,3.26,10.81,0,,20.13,3.2,4.1
5/19/2024,3:00,CNR8946122664,Success,CUST4675,Auto,Kamathipura,Juhu,4.75,8.44,0,,2.95,4.3,3.9
5/5/2024,13:02,CNR4718978163,Cancelled by Driver,CUST3063,Prime Plus,Kings Circle,Colaba,,,0,,,,
5/20/2024,14:47,CNR2201423785,Success,CUST8438,Prime SUV,Dadar,Sion,3.88,11.13,0,,23.21,3.6,3.8
5/9/2024,17:20,CNR9113787660,Success,CUST3728,Bike,Mulund,Dadar,3.04,23.79,0,,16.91,4.6,4.3
5/12/2024,4:10,CNR4189023927,Success,CUST2296,Prime Plus,Dahisar,Sandhurst Road,3.17,17.85,0,,5.51,3.8,4.3
5/18/2024,9:16,CNR7094928990,Cancelled by Driver,CUST9245,Bike,Sion,Malad,,,0,,,,
5/23/2024,8:31,CNR2753857965,Cancelled by Customer,CUST7831,Prime SUV,Chunabhatti,Bandra,,,1,Change of plans,,,
5/27/2024,8:28,CNR7990605521,Cancelled by Customer,CUST6613,Prime Plus,Charni Road,Kalbadevi,,,1,Driver asked to cancel,,,
5/14/2024,14:44,CNR6371322301,Success,CUST9107,Bike,Nariman Point,Ghatkopar,6.5,5.86,0,,21.86,4.9,3.5
5/1/2024,0:51,CNR7897699409,Success,CUST7825,Prime Sedan,Kamathipura,Kalbadevi,8.18,22.13,0,,17.01,3.1,4.9
5/15/2024,1:27,CNR1371130737,Cancelled by Driver,CUST9420,Bike,Tardeo,Kalbadevi,,,0,,,,
5/30/2024,4:34,CNR2315612534,Success,CUST7535,Bike,Dadar,Tardeo,13.98,14.01,0,,11.79,3.9,4.7
5/4/2024,4:57,CNR4090456905,Cancelled by Customer,CUST7187,Prime Sedan,Kurla,Jogeshwari,,,1,Driver is not moving towards pickup location,,,
5/1/2024,6:55,CNR3116094322,Success,CUST9453,Mini,Borivali,Thane,14.45,7.96,0,,22.62,4.3,3.4
5/12/2024,22:25,CNR1864425625,Success,CUST7576,Mini,Wadala,Kamathipura,13.31,13.39,0,,19.98,4,4.5
5/30/2024,18:53,CNR1275324660,Success,CUST8638,Bike,Mazgaon,Vile Parle,5.74,12.27,0,,25.91,3.9,3.4
5/28/2024,5:48,CNR2127465845,Success,CUST6914,Prime Plus,Charni Road,Antop Hill,12.36,6.11,0,,29.97,4.4,3.3
5/22/2024,2:53,CNR1077334113,Success,CUST2402,Bike,Parel,Antop Hill,11,20.6,0,,7.93,3.5,3.6
5/9/2024,0:33,CNR2889751592,Success,CUST2941,Mini,Andheri,Chunabhatti,4.23,7.08,0,,20.69,4.6,4
5/16/2024,23:43,CNR7014612828,Success,CUST2683,Prime Sedan,Powai,Borivali,7.62,12.77,0,,28.84,4.5,3.4
5/16/2024,20:06,CNR5530392029,Success,CUST5673,Auto,Matunga,Colaba,9.07,17.26,0,,14.58,4.6,4.5
5/7/2024,17:37,CNR6924078888,Success,CUST3484,eBike,Matunga,Dahisar,13.11,20.02,0,,23.58,4.9,3.5
5/3/2024,1:20,CNR5185211818,Success,CUST2500,Auto,Sandhurst Road,Andheri,13.56,20.44,0,,27.87,3.1,4.3
5/2/2024,15:03,CNR4501437938,Success,CUST9132,Bike,Fort,Charni Road,8.55,8.11,0,,4.71,3,4.3
5/2/2024,5:00,CNR2598689926,Success,CUST3434,Prime Sedan,Trombay,Matunga,3.37,11.46,0,,5.9,4.9,3.6
5/18/2024,5:43,CNR3691732167,Success,CUST3877,Auto,Juhu,Andheri,12.92,17.96,0,,21.59,4.3,4.9
5/31/2024,5:39,CNR7316470791,Success,CUST8755,Prime Sedan,Worli,Kalbadevi,14.86,21.62,0,,18.08,4.3,4.3
5/21/2024,20:42,CNR7868280216,Success,CUST6264,Bike,Fort,Jogeshwari,4.83,24.23,0,,16.5,3.8,4.5
5/23/2024,8:53,CNR4264535818,Success,CUST6677,Prime Plus,CST,Trombay,2.17,19.72,0,,22.23,3.3,4.9
5/21/2024,19:48,CNR8481815201,Success,CUST3715,Auto,Matunga,Juhu,7.95,7.29,0,,18.5,3.8,3.7
5/12/2024,3:22,CNR6202017883,Cancelled by Driver,CUST5779,Auto,Antop Hill,Charni Road,,,0,,,,
5/4/2024,6:15,CNR8523039914,Success,CUST8328,Mini,Nariman Point,Kurla,12.37,16.43,0,,29.6,4.2,3.1
5/23/2024,12:49,CNR4939487483,Success,CUST9686,Prime Sedan,Thane,Khar,13.48,21.82,0,,11.03,4.2,4
5/24/2024,14:19,CNR8402751269,Success,CUST9457,Bike,Juhu,Lower Parel,14.35,24.68,0,,26.13,4.8,3.4
5/9/2024,19:02,CNR3214090250,Cancelled by Driver,CUST4464,Prime SUV,Thane,Kings Circle,,,0,,,,
5/12/2024,9:47,CNR9783778318,Cancelled by Driver,CUST6824,Mini,Ghatkopar,Thane,,,0,,,,
5/2/2024,19:36,CNR7690876502,Success,CUST4425,Prime Plus,Ghatkopar,Charni Road,9.43,6.7,0,,18.32,4.4,3.4
5/24/2024,10:09,CNR9478326772,Success,CUST2790,Auto,Kurla,Juhu,9.78,12.48,0,,11.87,3.3,4.9
5/22/2024,1:58,CNR7589476823,Cancelled by Driver,CUST7723,eBike,Byculla,Kings Circle,,,0,,,,
5/19/2024,21:46,CNR1712727648,Success,CUST4977,Prime Sedan,Sandhurst Road,Dahisar,11.95,19.8,0,,1.28,3.7,4.2
5/4/2024,21:13,CNR8125692492,Success,CUST4253,eBike,Lower Parel,Chunabhatti,12.11,13.51,0,,5.46,5,3.5
5/30/2024,17:00,CNR1670859500,Cancelled by Driver,CUST7858,Prime Sedan,Mulund,Bhandup,,,0,,,,
5/19/2024,15:42,CNR5004745577,Success,CUST1141,Prime Sedan,Thane,Matunga,6.28,13.84,0,,6.57,3.9,3.3
5/18/2024,5:52,CNR9277390942,Success,CUST9979,Prime SUV,Kandivali,Dongri,10.63,6.25,0,,26.26,3.4,3.5
5/19/2024,2:54,CNR6505786272,Cancelled by Customer,CUST5184,Bike,Elphinstone,Nariman Point,,,1,Change of plans,,,
5/14/2024,12:00,CNR2265672812,Success,CUST5061,Mini,Kandivali,Kamathipura,8.49,7.56,0,,24.37,4.2,3.3
5/23/2024,8:43,CNR1774115211,Success,CUST5296,Mini,Juhu,Kalbadevi,12.54,16.37,0,,4.15,3.7,3.5
5/6/2024,10:34,CNR6460723775,Success,CUST3360,Bike,Santacruz,Byculla,12.96,13.73,0,,13.57,4.8,4.2
5/14/2024,13:39,CNR7952088903,Success,CUST9876,Bike,Kalbadevi,Kamathipura,5.4,17.15,0,,17.7,3.8,5
5/11/2024,8:21,CNR7497087454,Incomplete,CUST8404,Prime SUV,Matunga,Goregaon,,,0,,,,
5/8/2024,0:07,CNR5225050022,Cancelled by Driver,CUST7814,Auto,Chunabhatti,Thane,,,0,,,,
5/30/2024,13:11,CNR8281599450,Success,CUST6453,eBike,Goregaon,Chunabhatti,8.01,8.7,0,,9.87,4.5,3.9
5/18/2024,8:24,CNR4847485935,Incomplete,CUST9453,Bike,Bandra,Kurla,,,0,,,,
5/5/2024,8:53,CNR6560290300,Success,CUST4971,Mini,Elphinstone,Trombay,8.61,17.94,0,,15.99,4.8,5
5/11/2024,3:58,CNR4810009104,Success,CUST6900,Mini,Parel,Churchgate,3.69,7.61,0,,20.75,3.7,4.5
5/4/2024,4:44,CNR4958223956,Success,CUST2017,Prime SUV,Kalbadevi,Bandra,10.16,20.4,0,,16.9,4.1,3.2
5/20/2024,10:39,CNR1996714127,Success,CUST7205,Auto,Malad,Dongri,9.1,14.24,0,,27.12,4.8,4.6
5/4/2024,20:59,CNR2286381646,Success,CUST5064,Auto,Chembur,Jogeshwari,11.32,12.91,0,,7.75,3.7,3.1
5/30/2024,5:51,CNR3113372907,Success,CUST9796,Mini,Vikhroli,Worli,7.99,24.11,0,,10.09,4.8,3.5
5/5/2024,9:29,CNR6807413890,Success,CUST4081,Prime SUV,Goregaon,Kandivali,8.75,18.45,0,,2.29,3.4,3.9
5/4/2024,2:13,CNR5356540980,Success,CUST9921,Prime SUV,Santacruz,Parel,11.26,15.22,0,,5.65,4.8,3.6
5/28/2024,17:48,CNR4427153264,Cancelled by Driver,CUST7473,Mini,Goregaon,Sion,,,0,,,,
5/22/2024,9:22,CNR7488222699,Cancelled by Driver,CUST9414,Mini,CST,Colaba,,,0,,,,
5/11/2024,10:45,CNR8874310160,Success,CUST2309,Bike,Bandra,Powai,8.48,17.32,0,,10.71,4.4,3.9
5/19/2024,17:43,CNR3243061347,Success,CUST6547,Prime Plus,Goregaon,Powai,13.12,6,0,,26.58,4.7,4
5/29/2024,16:45,CNR7615514455,Success,CUST8090,Bike,Borivali,Sion,6.7,24.88,0,,4.22,4.2,4.4
5/26/2024,19:17,CNR8564209854,Success,CUST3877,Bike,Kings Circle,Powai,12.14,17.88,0,,4.39,3.7,3.3
5/31/2024,17:18,CNR5449600498,Incomplete,CUST3525,Auto,Grant Road,Juhu,,,0,,,,
5/21/2024,21:10,CNR2976851343,Cancelled by Driver,CUST3745,Prime Plus,Fort,Powai,,,0,,,,
5/29/2024,6:55,CNR2258339074,Cancelled by Driver,CUST8250,Prime SUV,Fort,Kamathipura,,,0,,,,
5/17/2024,4:27,CNR8635575583,Cancelled by Customer,CUST4049,Mini,Mulund,Mazgaon,,,1,Change of plans,,,
5/23/2024,0:46,CNR2044540044,Success,CUST1103,Bike,Kamathipura,Jogeshwari,3.95,11.59,0,,4.97,4.4,3.3
5/18/2024,8:28,CNR5165900357,Cancelled by Driver,CUST1118,Mini,Santacruz,Trombay,,,0,,,,
5/17/2024,7:17,CNR8319624493,Cancelled by Driver,CUST8869,Prime Plus,Thane,Byculla,,,0,,,,
5/5/2024,20:08,CNR7240227219,Success,CUST1598,Auto,Ghatkopar,Thane,3.76,11.3,0,,10.28,4.4,3.2
5/7/2024,16:22,CNR3017845503,Cancelled by Driver,CUST1997,Prime Plus,Kalbadevi,Colaba,,,0,,,,
5/23/2024,21:52,CNR1543587330,Cancelled by Driver,CUST6642,Prime SUV,Jogeshwari,Bandra,,,0,,,,
5/10/2024,5:50,CNR2093385931,Success,CUST3496,Prime Sedan,Thane,Matunga,11.35,18.37,0,,22.7,3.4,3.3
5/28/2024,16:38,CNR5461085968,Success,CUST2708,Auto,Dahisar,Kamathipura,6.76,20.87,0,,22.4,4.9,3.1
5/30/2024,17:54,CNR5098860603,Success,CUST6893,Prime SUV,Seepz,Dahisar,11.09,10.59,0,,10.69,4.1,3.2
5/20/2024,9:25,CNR2976693115,Cancelled by Customer,CUST9644,Mini,Thane,CST,,,1,Wrong Address,,,
5/1/2024,8:32,CNR9150889539,Success,CUST8065,Mini,Fort,Colaba,10.23,21.68,0,,5.96,4.9,4.1
5/7/2024,22:11,CNR3962598180,Incomplete,CUST5643,Bike,Tardeo,Thane,,,0,,,,
5/11/2024,14:58,CNR8256226076,Success,CUST1475,Auto,Trombay,Byculla,9.86,13.08,0,,23.45,4.2,4
5/28/2024,7:43,CNR7936200936,Incomplete,CUST6124,Bike,Seepz,Antop Hill,,,0,,,,
5/26/2024,5:26,CNR2179341810,Success,CUST8998,Mini,Bandra,Vikhroli,4.86,17.16,0,,19.1,3.9,4
5/18/2024,10:13,CNR1254076931,Success,CUST3109,eBike,Dadar,Colaba,11.52,7.21,0,,7.15,5,4.5
5/26/2024,7:36,CNR3197529553,Incomplete,CUST2922,Prime Plus,Elphinstone,Kings Circle,,,0,,,,
5/16/2024,12:09,CNR3337758225,Success,CUST5059,Prime Sedan,Byculla,Parel,11.64,19.28,0,,9.55,4.1,4.3
5/19/2024,10:57,CNR1325113526,Success,CUST9861,eBike,Bandra,Kurla,12.75,21.66,0,,25.67,4.6,4
5/12/2024,6:13,CNR7257914651,Success,CUST4239,Prime Sedan,Churchgate,Kalbadevi,12.81,14.8,0,,8.14,4,3.3
5/1/2024,20:41,CNR7227066008,Cancelled by Driver,CUST3714,Bike,Kalbadevi,Goregaon,,,0,,,,
5/31/2024,12:23,CNR7906964260,Success,CUST7030,Mini,Chunabhatti,Seepz,5.39,24.13,0,,23.53,4.6,4.2
5/21/2024,9:22,CNR9421204091,Cancelled by Driver,CUST6580,Bike,Thane,Versova,,,0,,,,
5/18/2024,11:01,CNR9121921889,Cancelled by Driver,CUST6311,eBike,Grant Road,Chunabhatti,,,0,,,,
5/19/2024,4:36,CNR5651358720,Success,CUST2879,Prime Sedan,Kings Circle,Charni Road,14.49,8.83,0,,28.36,3.8,4.1
5/27/2024,9:57,CNR9909079298,Success,CUST4674,Bike,Bhandup,Powai,9.02,17.22,0,,29.93,5,4.9
5/22/2024,4:47,CNR9147057252,Success,CUST3349,Prime SUV,Dadar,Kalbadevi,14.89,14.11,0,,25.7,3.4,4
5/28/2024,16:41,CNR4261200703,Success,CUST7461,eBike,Sion,Kandivali,14.31,18.67,0,,24.14,3.4,4.4
5/27/2024,19:40,CNR4048420548,Success,CUST2516,Prime Sedan,Charni Road,Khar,3.19,7.26,0,,4.14,4.4,3.3
5/9/2024,9:20,CNR1639682859,Success,CUST4350,Auto,Trombay,Malad,6.64,16.01,0,,21.49,4.4,4
5/15/2024,12:48,CNR6420579726,Success,CUST4317,Auto,Kings Circle,Elphinstone,7.17,22.24,0,,10.59,3.5,4.5
5/25/2024,4:19,CNR5084820658,Success,CUST4089,Prime SUV,Elphinstone,Charni Road,13.01,11.56,0,,21.36,3.1,3.8
5/22/2024,7:11,CNR9555645444,Success,CUST5681,Auto,Fort,Chunabhatti,12.62,24.34,0,,14.37,4.6,4.4
5/5/2024,6:49,CNR2874787597,Success,CUST5744,eBike,Bandra,Sandhurst Road,12.54,6.55,0,,21.69,4.1,3
5/9/2024,5:51,CNR4077556665,Success,CUST1635,Prime Sedan,Dongri,Trombay,13.98,23.52,0,,24.17,5,4.6
5/5/2024,15:36,CNR3440327837,Success,CUST1440,Prime Sedan,Kamathipura,Tardeo,5.74,5.61,0,,3.73,3.4,4
5/29/2024,2:08,CNR3814955011,Cancelled by Driver,CUST3520,Prime Sedan,Wadala,Dahisar,,,0,,,,
5/1/2024,17:57,CNR3552685734,Cancelled by Driver,CUST2865,Prime Plus,Wadala,Fort,,,0,,,,
5/30/2024,7:16,CNR8344618911,Success,CUST8749,Auto,Vile Parle,Chembur,14.07,15,0,,26.78,3.9,3.6
